time,device_id,device_name,capability,attribute,current_value,is_changed,is_attack,Orignal Value
2019-04-25 15:38:43,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,saturation,91,TRUE,0,91
2019-04-25 15:38:50,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,saturation,75,TRUE,0,75
2019-04-25 15:38:50,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,hue,30,TRUE,0,30
2019-04-25 15:39:06,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,saturation,95,TRUE,0,95
2019-04-25 15:39:06,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,hue,68,TRUE,0,68
2019-04-25 15:40:06,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,color,#200CFF,TRUE,0,#200CFF
2019-04-25 15:43:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 15:44:00,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 15:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 15:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 15:45:29,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,hue,14,TRUE,0,14
2019-04-25 15:50:06,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,colorControl,color,#FFD80C,TRUE,0,#FFD80C
2019-04-25 15:53:56,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 15:54:10,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:01:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:02:00,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:04:02,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:06:29,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:06:53,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:07:05,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:08:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:09:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:09:26,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:10:10,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:10:26,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:10:42,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:10:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:11:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:11:21,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:11:35,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:11:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:12:09,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:13:52,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:14:06,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:15:35,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:15:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:16:06,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,temperatureMeasurement,temperature,70,TRUE,0,70
2019-04-25 16:16:17,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:16:30,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:20:04,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:20:20,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:21:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:21:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:22:52,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:23:22,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:23:36,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:23:51,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:23:58,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:24:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:24:51,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:25:06,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:26:24,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:26:55,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:28:55,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:28:55,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:28:56,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,switch,switch,on,TRUE,0,on
2019-04-25 16:28:58,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:28:59,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:29:00,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,switch,switch,off,TRUE,0,off
2019-04-25 16:29:00,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:29:20,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:30:16,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:30:31,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:31:49,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:32:28,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,colorControl,hue,34,TRUE,0,34
2019-04-25 16:32:28,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,colorControl,saturation,100,TRUE,0,100
2019-04-25 16:32:32,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,colorTemperature,colorTemperature,6500,TRUE,0,6500
2019-04-25 16:32:36,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,colorControl,hue,87,TRUE,0,87
2019-04-25 16:32:42,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,colorTemperature,colorTemperature,2882,TRUE,0,2882
2019-04-25 16:33:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:33:38,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:33:55,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:34:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:34:22,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:34:37,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:34:52,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:35:06,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,colorControl,color,#FF00C6,TRUE,0,#FF00C6
2019-04-25 16:35:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:36:55,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:37:17,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:37:37,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:37:39,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:38:23,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:40:55,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:41:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:41:19,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:41:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:42:51,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:43:17,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:43:18,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 16:48:35,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:48:40,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:49:57,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:50:27,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:50:42,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:50:58,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:51:41,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:52:01,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:52:16,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,71,TRUE,0,71
2019-04-25 16:53:16,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:53:44,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:54:06,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:54:20,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:54:35,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:54:36,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:55:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:55:07,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:55:35,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:56:28,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:56:46,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:56:56,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:57:25,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:57:29,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:57:46,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:57:47,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:58:08,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:58:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:58:33,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 16:58:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-25 16:59:56,392d8dad-2048-4429-a246-f73d430e1661,Hue lightstrip plus 1,switch,switch,off,TRUE,0,off
2019-04-25 16:59:56,053e83ae-552b-4a64-9b2f-53ab6a7e5b5e,Hue ambiance lamp 2,switch,switch,off,TRUE,0,off
2019-04-25 16:59:56,3049ef50-8bde-45de-bbfb-ac4543fa57d4,Hue bloom 1,switch,switch,off,TRUE,0,off
2019-04-25 16:59:56,2d29fe34-e7eb-419c-a48e-859a01896761,Hue lightstrip plus 2,switch,switch,off,TRUE,0,off
2019-04-25 16:59:56,a72209f0-4028-4c38-9634-daa69e9e6e41,Round lamp 1,switch,switch,off,TRUE,0,off
2019-04-25 16:59:56,b62dc8ba-dff1-493c-b70a-267b4a2a7013,Square lamp 1,switch,switch,off,TRUE,0,off
2019-04-25 16:59:56,a60b29b9-4e30-4e35-80fd-38d430dc06a7,Hue ambiance lamp 1,switch,switch,off,TRUE,0,off
2019-04-25 17:00:04,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,0,closed
2019-04-25 17:00:17,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-25 17:10:23,f4ca5f3b-9f9f-45eb-8014-04a4ee262ec5,Blase's Smartphone,occupancySensor,occupancy,unoccupied,TRUE,0,unoccupied
2019-04-25 17:10:23,f4ca5f3b-9f9f-45eb-8014-04a4ee262ec5,Blase's Smartphone,presenceSensor,presence,not present,TRUE,0,not present
2019-04-25 17:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 17:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 17:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 17:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 18:00:38,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,temperatureMeasurement,temperature,69,TRUE,0,69
2019-04-25 18:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 18:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 18:21:57,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,69,TRUE,0,69
2019-04-25 18:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 18:45:29,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 19:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 19:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 19:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 19:45:29,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 19:50:08,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,temperatureMeasurement,temperature,68,TRUE,0,68
2019-04-25 19:55:06,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,temperatureMeasurement,temperature,69,TRUE,0,69
2019-04-25 19:56:15,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 20:00:05,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,temperatureMeasurement,temperature,68,TRUE,0,68
2019-04-25 20:01:35,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 20:16:33,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,68,TRUE,0,68
2019-04-25 20:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 20:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 20:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 20:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 21:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 21:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 21:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 21:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 22:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 22:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 22:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 22:45:29,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 23:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 23:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 23:23:26,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 23:26:55,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 23:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-25 23:45:29,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 0:13:53,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,temperatureMeasurement,temperature,67,TRUE,0,67
2019-04-26 0:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 0:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 0:40:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,67,TRUE,0,67
2019-04-26 0:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 0:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 1:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 1:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 1:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 1:45:29,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 2:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 2:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 2:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 2:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 3:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 3:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 3:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 3:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,0,online
2019-04-26 4:08:08,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,0,open
2019-04-26 4:08:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-26 4:08:43,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,0,inactive
2019-04-26 4:09:01,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,0,active
2019-04-26 4:09:15,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,0,Array
